Unnamed: 0.1;Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo agregado
14542;15034;Apartamento;Pechincha;2;1;0;46;900.0;420.0;19.0;19.57;Apartamento
14543;15035;Apartamento;Campo Grande;2;1;0;60;750.0;350.0;0.0;12.5;Apartamento
14544;15036;Apartamento;Cachambi;2;1;0;64;1700.0;632.0;0.0;26.56;Apartamento
14545;15037;Apartamento;Glória;2;1;0;55;2200.0;438.0;0.0;40.0;Apartamento
14546;15038;Apartamento;Recreio dos Bandeirantes;4;3;2;190;3500.0;866.0;397.0;18.42;Apartamento
14548;15040;Apartamento;Estácio;2;1;0;70;1480.0;660.0;12.0;21.14;Apartamento
14549;15041;Apartamento;Tijuca;2;0;0;60;1900.0;600.0;51.0;31.67;Apartamento
14550;15042;Apartamento;Jardim Botânico;2;2;1;130;4000.0;1732.0;425.0;30.77;Apartamento
14551;15043;Apartamento;Barra da Tijuca;3;2;1;106;3300.0;1490.0;2960.0;31.13;Apartamento
14552;15044;Apartamento;Recreio dos Bandeirantes;2;0;0;90;1800.0;640.0;120.0;20.0;Apartamento
14554;15046;Apartamento;Leblon;2;1;2;162;8000.0;1136.0;519.0;49.38;Apartamento
14555;15047;Apartamento;Copacabana;3;0;1;113;4000.0;730.0;1258.0;35.4;Apartamento
14556;15048;Apartamento;Pechincha;2;0;0;48;700.0;305.0;16.0;14.58;Apartamento
14557;15049;Apartamento;Lagoa;4;2;1;250;6200.0;2324.0;0.0;24.8;Apartamento
14558;15050;Apartamento;Barra da Tijuca;4;4;4;370;8000.0;4200.0;0.0;21.62;Apartamento
14559;15051;Apartamento;Ipanema;2;2;2;100;6500.0;2100.0;460.0;65.0;Apartamento
14561;15053;Apartamento;Barra da Tijuca;1;1;1;70;2300.0;1250.0;180.0;32.86;Apartamento
14562;15054;Apartamento;Andaraí;1;1;0;69;1500.0;496.0;88.0;21.74;Apartamento
14563;15055;Apartamento;Irajá;3;1;0;56;1200.0;375.0;0.0;21.43;Apartamento
14564;15056;Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0;38.46;Apartamento
14566;15058;Apartamento;Tijuca;2;0;1;72;1800.0;535.0;0.0;25.0;Apartamento
14568;15061;Apartamento;Méier;2;1;0;100;1350.0;600.0;114.0;13.5;Apartamento
14569;15062;Apartamento;Freguesia (Jacarepaguá);3;2;1;110;1700.0;800.0;0.0;15.45;Apartamento
14572;15065;Apartamento;Botafogo;2;0;0;75;1800.0;665.0;90.0;24.0;Apartamento
14573;15066;Apartamento;Tijuca;5;1;0;220;3200.0;1200.0;254.0;14.55;Apartamento
14574;15067;Apartamento;Humaitá;2;0;0;90;2400.0;815.0;0.0;26.67;Apartamento
14576;15069;Apartamento;Leblon;2;3;1;100;3500.0;1350.0;363.0;35.0;Apartamento
14577;15070;Apartamento;Ipanema;3;1;0;120;5800.0;900.0;220.0;48.33;Apartamento
14580;15073;Apartamento;Copacabana;3;1;1;130;5500.0;1300.0;297.0;42.31;Apartamento
14581;15074;Apartamento;Barra da Tijuca;2;1;1;83;1500.0;1306.0;201.0;18.07;Apartamento
14583;15076;Apartamento;Copacabana;1;0;0;50;1600.0;600.0;0.0;32.0;Apartamento
14584;15077;Apartamento;Tijuca;3;1;1;110;2400.0;800.0;0.0;21.82;Apartamento
14586;15079;Apartamento;Jardim Botânico;2;1;1;86;4000.0;1090.0;0.0;46.51;Apartamento
14588;15082;Apartamento;Freguesia (Jacarepaguá);3;1;1;75;1200.0;640.0;0.0;16.0;Apartamento
14589;15083;Apartamento;Barra da Tijuca;3;2;1;146;5900.0;2300.0;350.0;40.41;Apartamento
14590;15084;Apartamento;Campo Grande;3;1;0;70;900.0;370.0;0.0;12.86;Apartamento
14591;15085;Apartamento;Icaraí;2;1;0;90;1800.0;890.0;209.0;20.0;Apartamento
14592;15086;Apartamento;Vila Isabel;2;1;1;84;1600.0;540.0;92.0;19.05;Apartamento
14593;15087;Apartamento;Ipanema;2;1;1;100;5000.0;2814.0;338.0;50.0;Apartamento
14595;15089;Apartamento;Tijuca;1;0;0;45;1200.0;315.0;21.0;26.67;Apartamento
14596;15090;Apartamento;Barra da Tijuca;2;1;0;64;2400.0;680.0;210.0;37.5;Apartamento
14597;15091;Apartamento;Barra da Tijuca;5;3;4;300;7350.0;2000.0;10000.0;24.5;Apartamento
14598;15092;Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;6000.0;37.5;Apartamento
14599;15093;Apartamento;Copacabana;3;0;2;120;4200.0;1100.0;120.0;35.0;Apartamento
14600;15094;Apartamento;Jacarepaguá;2;1;1;70;1400.0;640.0;300.0;20.0;Apartamento
14602;15096;Apartamento;Barra da Tijuca;2;1;2;80;3000.0;1280.0;0.0;37.5;Apartamento
14604;15098;Apartamento;Jardim Botânico;1;0;0;37;2700.0;256.0;108.0;72.97;Apartamento
14605;15099;Apartamento;Lagoa;2;2;1;152;6000.0;1411.0;620.0;39.47;Apartamento
14606;15100;Apartamento;Freguesia (Jacarepaguá);3;1;0;113;800.0;1530.0;0.0;7.08;Apartamento
14607;15101;Apartamento;Taquara;2;1;1;54;1200.0;520.0;159.0;22.22;Apartamento
14609;15103;Apartamento;Rio Comprido;2;1;0;63;1500.0;701.0;0.0;23.81;Apartamento
14610;15104;Apartamento;Piedade;2;1;1;50;1000.0;310.0;15.0;20.0;Apartamento
14611;15105;Apartamento;Tijuca;1;0;0;24;1000.0;400.0;0.0;41.67;Apartamento
14613;15107;Apartamento;Leblon;3;1;1;150;6700.0;1900.0;500.0;44.67;Apartamento
14617;15111;Apartamento;Copacabana;1;0;0;29;1600.0;520.0;26.0;55.17;Apartamento
14618;15112;Apartamento;Catete;1;0;0;20;1200.0;154.0;0.0;60.0;Apartamento
14619;15113;Apartamento;Copacabana;3;1;1;90;2300.0;1311.0;150.0;25.56;Apartamento
14620;15114;Apartamento;Estácio;2;1;0;80;1600.0;870.0;15.0;20.0;Apartamento
14622;15116;Apartamento;Santa Teresa;2;0;1;76;1300.0;280.0;12.0;17.11;Apartamento
14623;15117;Apartamento;Barra da Tijuca;3;2;3;147;5000.0;1343.0;0.0;34.01;Apartamento
14624;15118;Apartamento;Centro;1;0;0;36;900.0;230.0;20.0;25.0;Apartamento
14625;15119;Apartamento;Campo Grande;2;1;1;60;1300.0;510.0;0.0;21.67;Apartamento
14627;15121;Apartamento;Copacabana;2;0;0;80;1600.0;2333.0;214.0;20.0;Apartamento
14629;15123;Apartamento;Tijuca;1;1;0;41;2000.0;388.0;0.0;48.78;Apartamento
14631;15125;Apartamento;Leblon;3;2;2;159;6500.0;3990.0;485.0;40.88;Apartamento
14632;15126;Apartamento;Pilares;3;0;0;65;1200.0;165.0;20.0;18.46;Apartamento
14633;15127;Apartamento;Copacabana;4;1;0;220;4500.0;1450.0;300.0;20.45;Apartamento
14634;15128;Apartamento;Barra da Tijuca;4;3;2;215;4900.0;1200.0;726.0;22.79;Apartamento
14635;15129;Apartamento;Barra da Tijuca;2;1;1;108;3400.0;1700.0;250.0;31.48;Apartamento
14636;15130;Apartamento;Flamengo;3;1;2;200;6500.0;1300.0;575.0;32.5;Apartamento
14637;15131;Apartamento;Copacabana;1;0;0;42;1500.0;1718.0;41.0;35.71;Apartamento
14638;15132;Apartamento;Lins de Vasconcelos;2;1;0;78;1200.0;519000.0;135.0;15.38;Apartamento
14639;15133;Apartamento;Leblon;3;3;1;100;5700.0;2400.0;380.0;57.0;Apartamento
14640;15135;Apartamento;Campo Grande;2;1;1;65;1000.0;450.0;0.0;15.38;Apartamento
14641;15136;Apartamento;Barra da Tijuca;3;2;1;98;3250.0;1650.0;180.0;33.16;Apartamento
14642;15137;Apartamento;Barra da Tijuca;1;1;0;65;2000.0;950.0;210.0;30.77;Apartamento
14646;15141;Apartamento;Barra da Tijuca;2;1;1;68;2800.0;750.0;0.0;41.18;Apartamento
14647;15142;Apartamento;Urca;2;0;0;100;4615.0;663.0;173.0;46.15;Apartamento
14648;15143;Apartamento;Botafogo;2;1;1;67;3000.0;1510.0;510.0;44.78;Apartamento
14649;15144;Apartamento;Vila Isabel;2;1;0;83;1600.0;570.0;65.0;19.28;Apartamento
14650;15145;Apartamento;Tijuca;2;0;0;73;1400.0;546.0;0.0;19.18;Apartamento
14651;15146;Apartamento;Curicica;3;2;1;161;2600.0;750.0;0.0;16.15;Apartamento
14652;15147;Apartamento;Copacabana;3;1;1;140;5000.0;1510.0;336.0;35.71;Apartamento
14653;15148;Apartamento;Tijuca;3;0;0;80;1400.0;850.0;0.0;17.5;Apartamento
14656;15151;Apartamento;Copacabana;4;1;0;180;4500.0;1970.0;636.0;25.0;Apartamento
14658;15153;Apartamento;Ipanema;3;1;1;137;8000.0;2200.0;450.0;58.39;Apartamento
14659;15154;Apartamento;Vila Isabel;2;0;0;72;1300.0;250.0;46.0;18.06;Apartamento
14660;15155;Apartamento;Botafogo;2;1;1;67;3000.0;1725.0;531.0;44.78;Apartamento
14661;15156;Apartamento;Botafogo;4;2;1;120;3200.0;2000.0;384.0;26.67;Apartamento
14664;15159;Apartamento;Barra da Tijuca;2;1;1;79;1350.0;1300.0;0.0;17.09;Apartamento
14665;15160;Apartamento;Barra da Tijuca;3;1;1;101;2700.0;1453.0;0.0;26.73;Apartamento
14666;15161;Apartamento;Vila Isabel;3;1;0;90;2600.0;730.0;0.0;28.89;Apartamento
14670;15165;Apartamento;Barra da Tijuca;3;1;1;104;2600.0;1635.0;200.0;25.0;Apartamento
14671;15166;Apartamento;Recreio dos Bandeirantes;3;1;1;79;2500.0;550.0;0.0;31.65;Apartamento
14672;15167;Apartamento;Engenho Novo;2;1;0;60;800.0;545.0;14.0;13.33;Apartamento
14673;15168;Apartamento;Maracanã;2;1;0;70;1500.0;599.0;51.0;21.43;Apartamento
14674;15169;Apartamento;Centro;1;0;0;35;950.0;425.0;25.0;27.14;Apartamento
14676;15171;Apartamento;Laranjeiras;2;0;0;83;2700.0;505.0;135.0;32.53;Apartamento
14677;15172;Apartamento;Laranjeiras;3;1;1;134;3600.0;1018.0;250.0;26.87;Apartamento
14678;15173;Apartamento;Barra da Tijuca;3;2;1;120;5500.0;1600.0;350.0;45.83;Apartamento
14680;15175;Apartamento;Lagoa;2;1;2;172;6500.0;1400.0;514.0;37.79;Apartamento
14683;15178;Apartamento;Ipanema;2;1;1;76;5500.0;890.0;0.0;72.37;Apartamento
14685;15180;Apartamento;Taquara;2;1;0;57;1000.0;300.0;0.0;17.54;Apartamento
14686;15181;Apartamento;Copacabana;2;1;1;76;3000.0;945.0;159.0;39.47;Apartamento
14687;15182;Apartamento;Cachambi;2;1;0;50;900.0;490.0;16.0;18.0;Apartamento
14688;15183;Apartamento;Vila Isabel;1;1;0;60;1300.0;830.0;89.0;21.67;Apartamento
14689;15184;Apartamento;Barra da Tijuca;4;3;2;243;8000.0;3100.0;680.0;32.92;Apartamento
14690;15185;Apartamento;Grajaú;1;0;0;50;1200.0;378.0;25.0;24.0;Apartamento
14691;15186;Apartamento;Lagoa;3;2;3;130;6600.0;1100.0;0.0;50.77;Apartamento
14693;15188;Apartamento;Leblon;0;0;0;15;100.0;1.0;0.0;6.67;Apartamento
14694;15189;Apartamento;Copacabana;3;0;2;130;4500.0;950.0;295.0;34.62;Apartamento
14695;15190;Apartamento;Copacabana;4;1;2;390;7000.0;2532.0;0.0;17.95;Apartamento
14698;15193;Apartamento;Flamengo;1;0;0;35;1400.0;277.0;29.0;40.0;Apartamento
14699;15194;Apartamento;Recreio dos Bandeirantes;3;2;1;89;1700.0;980.0;0.0;19.1;Apartamento
14701;15196;Apartamento;Botafogo;2;1;1;102;2600.0;820.0;251.0;25.49;Apartamento
14703;15198;Apartamento;Ipanema;3;1;0;114;3500.0;1511.0;296.0;30.7;Apartamento
14704;15199;Apartamento;Lagoa;4;3;1;255;8500.0;2510.0;770.0;33.33;Apartamento
14705;15200;Apartamento;Barra da Tijuca;1;1;1;36;1550.0;475.0;0.0;43.06;Apartamento
14706;15201;Apartamento;Copacabana;2;2;1;90;3000.0;1450.0;233.0;33.33;Apartamento
14708;15203;Apartamento;Flamengo;3;1;1;127;5200.0;880.0;260.0;40.94;Apartamento
14709;15204;Apartamento;Recreio dos Bandeirantes;3;1;1;135;1500.0;784.0;232.0;11.11;Apartamento
14710;15205;Apartamento;Flamengo;1;1;0;58;3000.0;570.0;160.0;51.72;Apartamento
14711;15206;Apartamento;Recreio dos Bandeirantes;2;1;1;84;1800.0;473.0;170.0;21.43;Apartamento
14712;15207;Apartamento;Flamengo;2;0;0;90;3000.0;1078.0;1232.0;33.33;Apartamento
14713;15208;Apartamento;Flamengo;3;0;1;140;3800.0;634.0;146.0;27.14;Apartamento
14714;15209;Apartamento;Ipanema;3;1;1;180;7500.0;2800.0;400.0;41.67;Apartamento
14716;15211;Apartamento;Grajaú;2;0;0;105;1250.0;350.0;84.0;11.9;Apartamento
14718;15213;Apartamento;Recreio dos Bandeirantes;2;1;1;87;1700.0;650.0;0.0;19.54;Apartamento
14719;15214;Apartamento;Jardim Botânico;3;2;1;110;4200.0;1290.0;387.0;38.18;Apartamento
14721;15216;Apartamento;Jardim Guanabara;3;2;3;136;2600.0;400.0;0.0;19.12;Apartamento
14722;15217;Apartamento;Tijuca;2;0;0;81;1600.0;475.0;85.0;19.75;Apartamento
14724;15220;Apartamento;Méier;2;1;1;64;2000.0;90.0;340.0;31.25;Apartamento
14725;15221;Apartamento;Madureira;2;0;0;50;850.0;357.0;0.0;17.0;Apartamento
14726;15222;Apartamento;Flamengo;2;1;1;140;5500.0;1300.0;0.0;39.29;Apartamento
14728;15224;Apartamento;Jardim Guanabara;3;1;1;100;1700.0;700.0;950.0;17.0;Apartamento
14730;15226;Apartamento;Tijuca;3;0;0;125;1200.0;908.0;147.0;9.6;Apartamento
14731;15227;Apartamento;Anil;2;1;1;64;1600.0;789.0;39.0;25.0;Apartamento
14733;15229;Apartamento;Jacarepaguá;3;1;1;168;4250.0;285.0;2064.0;25.3;Apartamento
14734;15230;Apartamento;Copacabana;1;0;0;33;3000.0;617.0;0.0;90.91;Apartamento
14735;15231;Apartamento;Barra da Tijuca;3;3;2;255;8000.0;3900.0;0.0;31.37;Apartamento
14736;15232;Apartamento;Barra da Tijuca;2;1;1;68;1700.0;1021.0;0.0;25.0;Apartamento
14737;15233;Apartamento;Freguesia (Jacarepaguá);3;2;1;127;2300.0;1010.0;0.0;18.11;Apartamento
14739;15235;Apartamento;Tijuca;2;0;0;74;1500.0;780.0;77.0;20.27;Apartamento
14740;15236;Apartamento;Copacabana;2;1;0;75;2300.0;800.0;78.0;30.67;Apartamento
14741;15237;Apartamento;Laranjeiras;2;1;1;73;2100.0;939.0;1465.0;28.77;Apartamento
14743;15240;Apartamento;Ipanema;2;1;0;80;3000.0;850.0;180.0;37.5;Apartamento
14744;15241;Apartamento;Copacabana;3;0;0;250;9500.0;1600.0;500.0;38.0;Apartamento
14745;15242;Apartamento;Laranjeiras;2;1;1;86;2600.0;820.0;0.0;30.23;Apartamento
14746;15243;Apartamento;Freguesia (Jacarepaguá);3;1;1;73;1500.0;572.0;83.0;20.55;Apartamento
14747;15244;Apartamento;Leblon;3;1;0;90;3200.0;680.0;295.0;35.56;Apartamento
14748;15246;Apartamento;Méier;4;2;2;166;2800.0;1190.0;231.0;16.87;Apartamento
14749;15247;Apartamento;Copacabana;3;1;0;106;3500.0;740.0;0.0;33.02;Apartamento
14750;15248;Apartamento;Laranjeiras;3;0;0;87;2800.0;900.0;151.0;32.18;Apartamento
14751;15249;Apartamento;Recreio dos Bandeirantes;2;1;1;82;3500.0;1600.0;180.0;42.68;Apartamento
14752;15250;Apartamento;Copacabana;2;0;0;44;2500.0;502.0;0.0;56.82;Apartamento
14753;15251;Apartamento;Copacabana;1;0;0;40;4500.0;2000.0;0.0;112.5;Apartamento
14754;15252;Apartamento;Copacabana;3;0;0;110;3000.0;780.0;220.0;27.27;Apartamento
14755;15253;Apartamento;Barra da Tijuca;2;1;2;80;2200.0;950.0;120.0;27.5;Apartamento
14756;15254;Apartamento;Tijuca;4;3;2;196;4500.0;1800.0;3600.0;22.96;Apartamento
14757;15255;Apartamento;Pechincha;2;1;1;63;1300.0;415.0;710.0;20.63;Apartamento
14759;15257;Apartamento;Campo Grande;2;1;0;50;1000.0;340.0;0.0;20.0;Apartamento
14760;15258;Apartamento;Barra da Tijuca;1;1;0;68;3500.0;1624.0;330.0;51.47;Apartamento
14761;15259;Apartamento;Campo Grande;2;1;0;48;650.0;267.0;0.0;13.54;Apartamento
14763;15261;Apartamento;Flamengo;1;0;0;36;1500.0;460.0;37.0;41.67;Apartamento
14764;15262;Apartamento;Copacabana;4;1;1;240;4500.0;1800.0;506.0;18.75;Apartamento
14765;15263;Apartamento;Ipanema;3;2;0;292;7900.0;3200.0;1078.0;27.05;Apartamento
14766;15264;Apartamento;Jacarepaguá;3;1;1;58;1300.0;300.0;0.0;22.41;Apartamento
14767;15265;Apartamento;Barra da Tijuca;4;3;4;300;4500.0;1980.0;592.0;15.0;Apartamento
14768;15266;Apartamento;Vila da Penha;2;0;0;80;900.0;332.0;0.0;11.25;Apartamento
14769;15267;Apartamento;Tijuca;2;1;0;64;1650.0;767.0;66.0;25.78;Apartamento
14770;15268;Apartamento;Copacabana;2;0;0;50;2100.0;390.0;70.0;42.0;Apartamento
14772;15270;Apartamento;Ipanema;2;1;0;78;3300.0;780.0;0.0;42.31;Apartamento
14773;15271;Apartamento;Tijuca;3;1;0;129;1700.0;850.0;116.0;13.18;Apartamento
14774;15273;Apartamento;Barra da Tijuca;2;1;1;78;5000.0;3000.0;0.0;64.1;Apartamento
14775;15275;Apartamento;Barra da Tijuca;3;2;1;100;4500.0;1050.0;166.0;45.0;Apartamento
14776;15276;Apartamento;Copacabana;2;0;0;83;2700.0;670.0;106.0;32.53;Apartamento
14778;15278;Apartamento;Flamengo;3;1;1;312;7500.0;3800.0;886.0;24.04;Apartamento
14782;15282;Apartamento;Copacabana;1;0;0;55;3000.0;800.0;1000.0;54.55;Apartamento
14783;15283;Apartamento;Flamengo;4;1;2;150;6000.0;1700.0;1100.0;40.0;Apartamento
14786;15286;Apartamento;Copacabana;2;0;0;90;2300.0;920.0;120.0;25.56;Apartamento
14788;15288;Apartamento;Leblon;3;2;1;130;4250.0;900.0;326.0;32.69;Apartamento
14789;15289;Apartamento;Irajá;2;2;0;68;1000.0;370.0;0.0;14.71;Apartamento
14790;15290;Apartamento;Tijuca;2;0;0;70;1600.0;460.0;20.0;22.86;Apartamento
14791;15291;Apartamento;Copacabana;4;0;1;145;3500.0;1500.0;0.0;24.14;Apartamento
14792;15292;Apartamento;Leme;2;1;1;130;3000.0;1020.0;146.0;23.08;Apartamento
14793;15293;Apartamento;Santa Teresa;1;0;1;40;1700.0;680.0;90.0;42.5;Apartamento
14795;15295;Apartamento;Barra da Tijuca;2;1;1;74;2400.0;1200.0;0.0;32.43;Apartamento
14796;15296;Apartamento;Recreio dos Bandeirantes;3;2;1;310;3350.0;990.0;4700.0;10.81;Apartamento
14797;15297;Apartamento;Tijuca;3;1;1;91;1900.0;916.0;0.0;20.88;Apartamento
14799;15299;Apartamento;Botafogo;2;1;2;80;3900.0;1483.0;230.0;48.75;Apartamento
14800;15300;Apartamento;São Conrado;3;1;1;120;5500.0;1200.0;193.0;45.83;Apartamento
14801;15301;Apartamento;Recreio dos Bandeirantes;4;2;3;150;4000.0;1500.0;200.0;26.67;Apartamento
14802;15302;Apartamento;Recreio dos Bandeirantes;2;2;1;80;1000.0;950.0;100.0;12.5;Apartamento
14803;15303;Apartamento;Recreio dos Bandeirantes;4;4;2;260;3500.0;1100.0;2700.0;13.46;Apartamento
14804;15304;Apartamento;Copacabana;1;0;0;40;1500.0;630.0;35.0;37.5;Apartamento
14805;15305;Apartamento;Barra da Tijuca;2;1;1;73;1100.0;1239.0;149.0;15.07;Apartamento
14806;15306;Apartamento;Lagoa;3;1;1;100;3600.0;1630.0;305.0;36.0;Apartamento
14807;15307;Apartamento;Quintino Bocaiúva;2;0;0;75;900.0;172.0;0.0;12.0;Apartamento
14810;15310;Apartamento;Copacabana;2;0;1;63;3100.0;883.0;1376.0;49.21;Apartamento
14811;15311;Apartamento;Barra da Tijuca;3;3;1;327;7500.0;2145.0;7720.0;22.94;Apartamento
14812;15312;Apartamento;Copacabana;2;0;0;70;2450.0;850.0;0.0;35.0;Apartamento
14814;15314;Apartamento;Copacabana;1;0;0;45;2000.0;468.0;166.0;44.44;Apartamento
14815;15315;Apartamento;Leme;1;0;0;38;1300.0;620.0;27.0;34.21;Apartamento
14818;15318;Apartamento;Praça da Bandeira;2;1;0;80;2300.0;700.0;800.0;28.75;Apartamento
14821;15321;Apartamento;Copacabana;2;1;1;77;2500.0;524.0;117.0;32.47;Apartamento
14822;15322;Apartamento;Pitangueiras;1;1;0;50;1300.0;380.0;24.0;26.0;Apartamento
14823;15323;Apartamento;Copacabana;1;0;0;36;1600.0;490.0;55.0;44.44;Apartamento
14824;15324;Apartamento;Copacabana;2;2;1;100;3400.0;730.0;184.0;34.0;Apartamento
14825;15325;Apartamento;Catete;1;0;0;39;1600.0;566.0;25.0;41.03;Apartamento
14826;15326;Apartamento;Tijuca;3;2;1;149;2800.0;1125.0;206.0;18.79;Apartamento
14827;15327;Apartamento;Leblon;1;0;0;50;3500.0;1800.0;110.0;70.0;Apartamento
14828;15328;Apartamento;Botafogo;2;0;0;69;2200.0;320.0;0.0;31.88;Apartamento
14829;15329;Apartamento;Leblon;2;1;0;80;3200.0;1500.0;277.0;40.0;Apartamento
14830;15330;Apartamento;Flamengo;2;0;0;68;2200.0;577.0;142.0;32.35;Apartamento
14831;15331;Apartamento;Jacarepaguá;3;1;1;78;2200.0;800.0;105.0;28.21;Apartamento
14832;15332;Apartamento;Freguesia (Jacarepaguá);3;1;1;85;1000.0;774.0;0.0;11.76;Apartamento
14833;15333;Apartamento;Jardim Botânico;2;1;1;84;3500.0;998.0;0.0;41.67;Apartamento
14834;15334;Apartamento;Centro;1;0;0;28;1350.0;394.0;20.0;48.21;Apartamento
14835;15335;Apartamento;Vila Isabel;2;1;0;80;1300.0;423.0;48.0;16.25;Apartamento
14836;15336;Apartamento;Copacabana;4;1;1;188;6500.0;1800.0;500.0;34.57;Apartamento
14837;15337;Apartamento;Copacabana;1;0;0;27;1400.0;500.0;25.0;51.85;Apartamento
14838;15338;Apartamento;Copacabana;3;0;2;200;6500.0;850.0;400.0;32.5;Apartamento
14839;15339;Apartamento;Jardim Guanabara;2;1;0;70;1300.0;250.0;56.0;18.57;Apartamento
14840;15340;Apartamento;Praça Seca;2;1;0;64;1000.0;476.0;356.0;15.62;Apartamento
14841;15341;Apartamento;Copacabana;2;0;0;58;2000.0;800.0;0.0;34.48;Apartamento
14843;15343;Apartamento;Barra da Tijuca;2;1;1;87;2500.0;960.0;398.0;28.74;Apartamento
14847;15347;Apartamento;Barra da Tijuca;3;2;2;212;5500.0;1200.0;682.0;25.94;Apartamento
14848;15348;Apartamento;Botafogo;2;1;1;100;5000.0;1300.0;220.0;50.0;Apartamento
14849;15349;Apartamento;Tijuca;2;1;1;99;1700.0;1500.0;140.0;17.17;Apartamento
14853;15353;Apartamento;Tijuca;3;1;0;100;2500.0;885.0;170.0;25.0;Apartamento
14854;15354;Apartamento;Tijuca;2;1;0;90;1200.0;1014.0;133.0;13.33;Apartamento
14855;15355;Apartamento;Méier;2;1;0;60;1200.0;530.0;0.0;20.0;Apartamento
14856;15356;Apartamento;Copacabana;3;1;0;160;4500.0;1800.0;200.0;28.12;Apartamento
14858;15358;Apartamento;Lagoa;2;1;0;69;2500.0;710.0;0.0;36.23;Apartamento
14859;15359;Apartamento;Flamengo;3;1;1;265;6000.0;1300.0;731.0;22.64;Apartamento
14861;15361;Apartamento;Copacabana;3;0;1;113;4000.0;730.0;1258.0;35.4;Apartamento
14862;15362;Apartamento;Tijuca;2;0;0;80;1300.0;860.0;90.0;16.25;Apartamento
14863;15363;Apartamento;Freguesia (Jacarepaguá);2;1;0;62;1300.0;460.0;0.0;20.97;Apartamento
14864;15364;Apartamento;Copacabana;1;0;0;40;1500.0;447.0;25.0;37.5;Apartamento
14865;15365;Apartamento;Copacabana;4;2;1;350;7500.0;2100.0;600.0;21.43;Apartamento
14866;15366;Apartamento;Grajaú;2;1;0;90;1400.0;727.0;20.0;15.56;Apartamento
14868;15368;Apartamento;Botafogo;2;1;1;80;3000.0;830.0;160.0;37.5;Apartamento
14870;15370;Apartamento;Barra da Tijuca;4;3;2;181;6000.0;2106.0;412.0;33.15;Apartamento
14871;15371;Apartamento;Maracanã;1;0;0;60;1200.0;553.0;21.0;20.0;Apartamento
14872;15372;Apartamento;Copacabana;3;1;0;170;4200.0;2233.0;2280.0;24.71;Apartamento
14873;15373;Apartamento;Jacarepaguá;3;1;1;85;1491.0;650.0;900.0;17.54;Apartamento
14874;15374;Apartamento;Recreio dos Bandeirantes;2;3;1;100;1800.0;514.0;180.0;18.0;Apartamento
14877;15377;Apartamento;Recreio dos Bandeirantes;2;1;1;95;1600.0;487.0;160.0;16.84;Apartamento
14879;15379;Apartamento;Copacabana;3;1;0;140;4000.0;1100.0;0.0;28.57;Apartamento
14880;15380;Apartamento;Leblon;2;1;1;80;3200.0;900.0;0.0;40.0;Apartamento
14881;15381;Apartamento;Engenho Novo;2;1;0;90;850.0;535.0;60.0;9.44;Apartamento
14883;15383;Apartamento;Ipanema;2;0;0;82;3800.0;1000.0;170.0;46.34;Apartamento
14884;15384;Apartamento;Copacabana;2;1;1;140;7800.0;1300.0;200.0;55.71;Apartamento
14885;15385;Apartamento;Anil;2;1;1;60;1500.0;600.0;52.0;25.0;Apartamento
14886;15386;Apartamento;Ipanema;2;1;2;86;9500.0;3875.0;592.0;110.47;Apartamento
14887;15387;Apartamento;Botafogo;2;1;0;63;2300.0;609.0;132.0;36.51;Apartamento
14888;15388;Apartamento;Botafogo;1;1;1;86;3500.0;951.0;0.0;40.7;Apartamento
14889;15389;Apartamento;Engenho Novo;1;1;0;51;800.0;532.0;16.0;15.69;Apartamento
14891;15391;Apartamento;Barra da Tijuca;2;1;1;80;2800.0;880.0;150.0;35.0;Apartamento
14894;15394;Apartamento;Barra da Tijuca;2;2;1;104;5000.0;2000.0;650.0;48.08;Apartamento
14895;15395;Apartamento;Centro;1;0;0;40;1200.0;300.0;0.0;30.0;Apartamento
14898;15398;Apartamento;Ipanema;3;2;1;130;7000.0;2200.0;446.0;53.85;Apartamento
14901;15401;Apartamento;Barra da Tijuca;4;2;0;146;4900.0;1800.0;3500.0;33.56;Apartamento
14904;15404;Apartamento;Campinho;3;1;2;170;1500.0;1168.0;0.0;8.82;Apartamento
14905;15405;Apartamento;Praça Seca;2;0;0;50;600.0;370.0;0.0;12.0;Apartamento
14906;15406;Apartamento;Jacarepaguá;3;2;1;200;5000.0;1855.0;230.0;25.0;Apartamento
14907;15407;Apartamento;Maracanã;3;2;1;140;2800.0;1125.0;207.0;20.0;Apartamento
14908;15408;Apartamento;Ipanema;2;1;0;64;3500.0;950.0;200.0;54.69;Apartamento
14909;15409;Apartamento;Humaitá;2;1;1;84;3000.0;1400.0;0.0;35.71;Apartamento
14910;15410;Apartamento;Barra da Tijuca;4;3;4;206;7000.0;3000.0;4600.0;33.98;Apartamento
14912;15412;Apartamento;Ipanema;2;1;0;70;4000.0;4085.0;344.0;57.14;Apartamento
14913;15413;Apartamento;Barra da Tijuca;2;1;1;80;2000.0;1200.0;150.0;25.0;Apartamento
14914;15414;Apartamento;Barra da Tijuca;2;1;1;85;2500.0;1300.0;200.0;29.41;Apartamento
